Time [mm:ss]	T [°C]	U [%r H]	Tu Cap [°C]
08:29.0     	22.42 	54.1    	23.77
08:29.9     	22.45 	54.4    	23.76
08:30.8     	22.48 	55.4    	23.75
08:31.7     	22.53 	55.5    	23.74
08:32.6     	22.59 	55.4    	23.73
08:33.5     	22.62 	55.2    	23.72
08:34.3     	22.71 	57.2    	23.71
08:35.2     	22.81 	58.4    	23.70
08:36.1     	22.97 	59.0    	23.70
08:37.0     	23.07 	60.3    	23.70
08:38.0     	23.04 	58.4    	23.70
08:38.9     	23.04 	58.1    	23.70
08:39.7     	23.05 	58.8    	23.70
08:40.6     	23.04 	59.7    	23.70
08:41.6     	23.12 	58.6    	23.70
08:43.1     	23.21 	57.6    	23.70
08:43.3     	23.04 	56.6    	23.70
08:44.2     	23.01 	56.5    	23.70
08:45.1     	22.93 	54.6    	23.70
08:46.0     	22.81 	53.9    	23.70
08:46.9     	22.79 	53.7    	23.70
08:47.7     	22.82 	54.3    	23.70
08:48.7     	22.90 	54.8    	23.70
08:49.6     	22.89 	55.3    	23.69
08:50.5     	22.93 	55.3    	23.69
08:51.4     	22.96 	55.2    	23.69
08:52.3     	22.95 	55.6    	23.69
08:53.1     	22.96 	56.1    	23.69
08:54.0     	22.79 	54.2    	23.69
08:54.9     	22.62 	53.5    	23.69
08:55.8     	22.58 	54.5    	23.69
08:56.7     	22.53 	54.8    	23.69
08:57.6     	22.58 	55.8    	23.68
08:58.6     	22.66 	55.5    	23.68
08:59.5     	22.70 	54.6    	23.67
09:00.4     	22.63 	53.8    	23.66
09:01.2     	22.61 	53.9    	23.66
09:02.1     	22.65 	53.9    	23.65
09:03.0     	22.66 	54.4    	23.64
09:03.9     	22.69 	54.5    	23.64
09:04.8     	22.70 	54.6    	23.63
09:05.7     	22.71 	54.9    	23.62
09:06.5     	22.66 	55.2    	23.62
09:07.5     	22.68 	55.3    	23.61
09:08.4     	22.75 	54.8    	23.61
09:09.3     	22.83 	54.6    	23.60
09:10.2     	22.92 	54.4    	23.60
09:11.1     	23.06 	54.0    	23.60
09:12.0     	23.18 	54.1    	23.60
09:12.9     	23.21 	55.6    	23.60
09:13.8     	23.24 	55.9    	23.61
09:14.6     	23.19 	56.0    	23.61
09:15.5     	23.12 	55.6    	23.62
09:16.4     	23.03 	55.7    	23.62
09:17.3     	23.12 	56.0    	23.63
09:18.3     	22.93 	57.5    	23.63
09:19.2     	22.99 	57.9    	23.63
09:20.0     	23.13 	57.4    	23.64
09:21.0     	23.18 	58.2    	23.64
09:21.9     	23.24 	58.3    	23.65
09:22.7     	23.32 	58.4    	23.65
09:23.6     	23.34 	58.3    	23.66
09:24.5     	23.31 	57.6    	23.67
09:25.4     	23.30 	56.7    	23.67
09:26.3     	23.30 	56.8    	23.68
09:27.2     	23.34 	56.8    	23.69
09:28.1     	23.32 	57.0    	23.70
09:29.0     	23.33 	58.2    	23.70
09:29.9     	23.34 	58.1    	23.71
09:31.3     	23.36 	58.0    	23.72
09:31.5     	23.36 	58.0    	23.72
09:31.7     	--    	--      	--
09:31.9     	--    	57.3    	23.73
09:32.8     	--    	58.2    	23.73
09:33.5     	23.15 	59.7    	23.74
09:34.4     	23.21 	60.9    	23.74
09:35.3     	23.07 	59.1    	23.75
09:36.2     	23.07 	60.2    	23.75
09:37.0     	23.02 	59.1    	23.75
09:37.9     	22.80 	55.4    	23.75
