Time [sec]	P [hPa] 	T [°C]  	Hu [%]	Ws [m/s]	Wd [°]	Ws U [m/s]	Ws V [m/s]	Alt [m]	Geopot [m]	Lon [°]      	Lat [°]      	Dew [°C]	Vi Te [°C]	RI       	MRI      	Rs [m/s]	Elevation [°]	Azimuth [°]	Range [m]	D [kg/m3]
142       	848.5   	18.9    	41    	1.6     	216   	0.9       	1.3       	1814   	1813      	-113.984948  	46.859710    	5.2     	20.0      	227.25   	512.00   	5.9     	89.3         	065        	531      	1.012430
143       	847.9   	18.8    	41    	1.6     	217   	1.0       	1.3       	1820   	1819      	-113.984914  	46.859718    	5.2     	20.0      	227.14   	512.82   	5.9     	89.1         	067        	537      	1.011880
144       	847.3   	18.8    	41    	1.6     	218   	1.0       	1.3       	1826   	1825      	-113.984880  	46.859726    	5.2     	19.9      	227.02   	513.64   	5.9     	88.8         	068        	543      	1.011330
145       	846.7   	18.7    	41    	1.6     	219   	1.0       	1.2       	1832   	1831      	-113.984847  	46.859734    	5.2     	19.9      	226.91   	514.46   	5.9     	88.5         	068        	549      	1.010780
146       	846.1   	18.7    	41    	1.6     	220   	1.0       	1.2       	1838   	1837      	-113.984813  	46.859742    	5.3     	19.8      	226.80   	515.28   	5.9     	88.2         	069        	555      	1.010224
147       	845.5   	18.6    	41    	1.6     	221   	1.1       	1.2       	1843   	1843      	-113.984779  	46.859751    	5.3     	19.8      	226.68   	516.09   	5.9     	88.0         	069        	561      	1.009667
148       	844.9   	18.6    	42    	1.6     	222   	1.1       	1.2       	1849   	1849      	-113.984746  	46.859759    	5.3     	19.8      	226.56   	516.90   	5.9     	87.7         	069        	567      	1.009109
149       	844.4   	18.6    	42    	1.6     	223   	1.1       	1.2       	1855   	1855      	-113.984712  	46.859767    	5.3     	19.7      	226.45   	517.73   	5.9     	87.5         	069        	573      	1.008552
150       	843.8   	18.5    	42    	1.6     	225   	1.1       	1.1       	1861   	1861      	-113.984678  	46.859775    	5.4     	19.7      	226.33   	518.54   	5.9     	87.2         	069        	579      	1.007995
151       	843.2   	18.5    	42    	1.7     	228   	1.3       	1.1       	1867   	1867      	-113.984645  	46.859783    	5.4     	19.6      	226.22   	519.37   	5.9     	87.0         	069        	585      	1.007440
152       	842.6   	18.4    	42    	1.8     	231   	1.4       	1.1       	1873   	1873      	-113.984611  	46.859791    	5.4     	19.6      	226.10   	520.18   	5.9     	86.8         	070        	591      	1.006884
153       	842.0   	18.4    	42    	1.9     	234   	1.5       	1.1       	1879   	1879      	-113.984577  	46.859799    	5.4     	19.6      	225.99   	520.99   	5.9     	86.5         	070        	597      	1.006329
154       	841.4   	18.4    	43    	2.0     	236   	1.7       	1.1       	1885   	1885      	-113.984543  	46.859807    	5.5     	19.5      	225.87   	521.82   	5.9     	86.3         	070        	604      	1.005774
155       	840.9   	18.3    	43    	2.1     	239   	1.8       	1.1       	1891   	1891      	-113.984510  	46.859816    	5.5     	19.5      	225.76   	522.63   	5.9     	86.1         	070        	610      	1.005219
156       	840.3   	18.3    	43    	2.2     	241   	1.9       	1.1       	1897   	1897      	-113.984476  	46.859824    	5.6     	19.5      	225.65   	523.45   	5.9     	85.9         	070        	616      	1.004665
157       	839.7   	18.2    	43    	2.3     	243   	2.0       	1.1       	1902   	1902      	-113.984442  	46.859832    	5.6     	19.4      	225.55   	524.21   	5.5     	85.7         	070        	621      	1.004159
158       	839.2   	18.2    	44    	2.4     	244   	2.2       	1.0       	1908   	1908      	-113.984409  	46.859840    	5.7     	19.4      	225.44   	524.97   	5.5     	85.5         	070        	627      	1.003639
159       	838.7   	18.2    	44    	2.5     	246   	2.3       	1.0       	1913   	1913      	-113.984375  	46.859848    	5.7     	19.4      	225.33   	525.74   	5.5     	85.3         	070        	633      	1.003107
160       	838.1   	18.1    	44    	2.7     	248   	2.5       	1.0       	1919   	1919      	-113.984341  	46.859856    	5.8     	19.3      	225.23   	526.49   	5.5     	85.1         	070        	639      	1.002576
161       	837.6   	18.1    	44    	2.8     	249   	2.6       	1.0       	1924   	1924      	-113.984308  	46.859864    	5.8     	19.3      	225.12   	527.25   	5.5     	84.9         	070        	644      	1.002045
162       	837.0   	18.1    	45    	2.9     	250   	2.7       	1.0       	1930   	1930      	-113.984274  	46.859872    	5.8     	19.3      	225.01   	528.01   	5.5     	84.7         	070        	650      	1.001514
163       	836.5   	18.0    	45    	3.0     	251   	2.8       	1.0       	1935   	1935      	-113.984240  	46.859881    	5.9     	19.2      	224.90   	528.76   	5.5     	84.5         	070        	656      	1.000983
164       	836.0   	18.0    	45    	3.1     	252   	3.0       	0.9       	1941   	1941      	-113.984207  	46.859889    	5.9     	19.2      	224.80   	529.52   	5.5     	84.3         	070        	662      	1.000452
165       	835.4   	18.0    	45    	3.2     	253   	3.1       	0.9       	1947   	1946      	-113.984173  	46.859897    	6.0     	19.2      	224.69   	530.29   	5.5     	84.1         	070        	667      	0.999922
166       	834.9   	17.9    	46    	3.3     	254   	3.2       	0.9       	1952   	1952      	-113.984139  	46.859905    	6.0     	19.2      	224.58   	531.05   	5.5     	83.9         	070        	673      	0.999392
167       	834.3   	17.9    	46    	3.4     	255   	3.3       	0.9       	1958   	1957      	-113.984106  	46.859913    	6.0     	19.1      	224.47   	531.80   	5.5     	83.7         	070        	679      	0.998862
168       	833.8   	17.9    	46    	3.5     	256   	3.4       	0.9       	1963   	1963      	-113.984072  	46.859921    	6.0     	19.1      	224.36   	532.55   	5.5     	83.6         	070        	685      	0.998333
169       	833.3   	17.8    	46    	3.6     	257   	3.5       	0.8       	1969   	1968      	-113.984019  	46.859931    	6.1     	19.1      	224.25   	533.30   	5.5     	83.3         	070        	691      	0.997804
170       	832.7   	17.8    	46    	3.7     	257   	3.6       	0.8       	1974   	1974      	-113.983955  	46.859941    	6.1     	19.0      	224.13   	534.05   	5.5     	82.9         	071        	697      	0.997274
171       	832.2   	17.8    	46    	3.8     	257   	3.7       	0.8       	1980   	1979      	-113.983892  	46.859951    	6.1     	19.0      	224.02   	534.82   	5.5     	82.6         	071        	703      	0.996743
172       	831.7   	17.7    	46    	3.8     	257   	3.7       	0.8       	1985   	1985      	-113.983828  	46.859962    	6.1     	19.0      	223.91   	535.57   	5.5     	82.2         	071        	709      	0.996212
173       	831.1   	17.7    	46    	3.9     	257   	3.8       	0.9       	1991   	1990      	-113.983764  	46.859972    	6.1     	18.9      	223.80   	536.32   	5.5     	81.9         	072        	715      	0.995682
174       	830.6   	17.7    	47    	3.9     	257   	3.8       	0.9       	1996   	1996      	-113.983700  	46.859982    	6.1     	18.9      	223.68   	537.07   	5.5     	81.6         	072        	721      	0.995152
175       	830.1   	17.6    	47    	4.0     	257   	3.9       	0.9       	2002   	2001      	-113.983637  	46.859993    	6.1     	18.9      	223.57   	537.82   	5.5     	81.2         	072        	727      	0.994621
176       	829.5   	17.6    	47    	4.0     	257   	3.9       	0.9       	2007   	2007      	-113.983573  	46.860003    	6.1     	18.8      	223.46   	538.57   	5.5     	80.9         	072        	734      	0.994091
177       	829.0   	17.6    	47    	4.1     	257   	4.0       	0.9       	2013   	2012      	-113.983509  	46.860013    	6.1     	18.8      	223.35   	539.34   	5.5     	80.6         	072        	740      	0.993562
178       	828.4   	17.5    	47    	4.1     	257   	4.0       	0.9       	2018   	2018      	-113.983446  	46.860024    	6.1     	18.8      	223.23   	540.09   	5.5     	80.3         	073        	746      	0.993032
179       	827.9   	17.5    	47    	4.2     	257   	4.1       	0.9       	2024   	2023      	-113.983382  	46.860034    	6.1     	18.8      	223.12   	540.84   	5.5     	80.0         	073        	753      	0.992503
180       	827.4   	17.5    	47    	4.3     	257   	4.2       	0.9       	2029   	2029      	-113.983318  	46.860045    	6.1     	18.7      	223.01   	541.59   	5.5     	79.7         	073        	759      	0.991974
181       	826.8   	17.4    	47    	4.3     	257   	4.2       	0.9       	2035   	2034      	-113.983254  	46.860055    	6.0     	18.7      	222.88   	542.33   	5.5     	79.4         	073        	765      	0.991445
182       	826.3   	17.4    	47    	4.4     	257   	4.3       	1.0       	2040   	2040      	-113.983191  	46.860065    	6.0     	18.6      	222.76   	543.09   	5.5     	79.1         	073        	772      	0.990917
183       	825.8   	17.4    	47    	4.4     	257   	4.3       	1.0       	2046   	2045      	-113.983127  	46.860076    	5.9     	18.6      	222.64   	543.83   	5.5     	78.8         	073        	778      	0.990395
184       	825.2   	17.3    	47    	4.5     	257   	4.4       	1.0       	2051   	2051      	-113.983063  	46.860086    	5.9     	18.6      	222.53   	544.58   	5.5     	78.5         	073        	784      	0.989882
185       	824.7   	17.3    	47    	4.5     	257   	4.4       	1.0       	2057   	2056      	-113.982999  	46.860096    	5.8     	18.5      	222.41   	545.33   	5.5     	78.3         	074        	791      	0.989369
186       	824.2   	17.3    	47    	4.6     	257   	4.5       	1.0       	2062   	2062      	-113.982936  	46.860107    	5.7     	18.5      	222.29   	546.07   	5.5     	78.0         	074        	797      	0.988857
187       	823.6   	17.2    	47    	4.6     	258   	4.5       	1.0       	2068   	2068      	-113.982872  	46.860117    	5.7     	18.4      	222.17   	546.83   	5.6     	77.7         	074        	804      	0.988337
188       	823.1   	17.2    	46    	4.7     	258   	4.6       	1.0       	2074   	2073      	-113.982808  	46.860127    	5.6     	18.4      	222.05   	547.59   	5.6     	77.5         	074        	810      	0.987818
189       	822.6   	17.1    	46    	4.8     	258   	4.7       	1.0       	2079   	2079      	-113.982744  	46.860138    	5.6     	18.4      	221.94   	548.34   	5.6     	77.2         	074        	817      	0.987299
190       	822.0   	17.1    	46    	4.8     	258   	4.7       	1.0       	2085   	2084      	-113.982681  	46.860148    	5.5     	18.3      	221.82   	549.10   	5.6     	77.0         	074        	823      	0.986781
191       	821.5   	17.1    	46    	4.9     	257   	4.8       	1.1       	2090   	2090      	-113.982617  	46.860158    	5.4     	18.3      	221.70   	549.86   	5.6     	76.7         	074        	830      	0.986262
192       	821.0   	17.0    	46    	4.9     	257   	4.8       	1.1       	2096   	2095      	-113.982553  	46.860169    	5.4     	18.2      	221.58   	550.62   	5.6     	76.5         	074        	836      	0.985744
193       	820.4   	17.0    	46    	5.0     	257   	4.9       	1.1       	2101   	2101      	-113.982490  	46.860179    	5.3     	18.2      	221.46   	551.36   	5.6     	76.2         	074        	843      	0.985226
194       	819.9   	17.0    	46    	5.0     	257   	4.9       	1.1       	2107   	2107      	-113.982426  	46.860189    	5.3     	18.2      	221.34   	552.13   	5.6     	76.0         	074        	850      	0.984707
195       	819.3   	16.9    	46    	5.1     	257   	5.0       	1.2       	2113   	2112      	-113.982362  	46.860200    	5.2     	18.1      	221.23   	552.89   	5.6     	75.8         	074        	856      	0.984189
196       	818.8   	16.9    	46    	5.1     	257   	5.0       	1.2       	2118   	2118      	-113.982298  	46.860210    	5.2     	18.1      	221.12   	553.66   	5.6     	75.5         	074        	863      	0.983702
197       	818.3   	16.8    	46    	5.2     	257   	5.1       	1.2       	2124   	2123      	-113.982235  	46.860220    	5.1     	18.0      	221.01   	554.43   	5.6     	75.3         	074        	870      	0.983218
198       	817.7   	16.8    	46    	5.2     	257   	5.1       	1.2       	2129   	2129      	-113.982171  	46.860231    	5.0     	18.0      	220.90   	555.18   	5.6     	75.1         	074        	876      	0.982735
199       	817.2   	16.7    	46    	5.3     	257   	5.2       	1.2       	2135   	2134      	-113.982104  	46.860241    	5.0     	17.9      	220.79   	555.95   	5.6     	74.8         	075        	883      	0.982251
200       	816.7   	16.7    	46    	5.3     	256   	5.2       	1.2       	2140   	2140      	-113.982016  	46.860254    	4.9     	17.9      	220.68   	556.72   	5.6     	74.5         	075        	890      	0.981768
201       	816.1   	16.6    	46    	5.4     	256   	5.2       	1.3       	2146   	2146      	-113.981928  	46.860268    	4.9     	17.8      	220.57   	557.49   	5.6     	74.2         	075        	897      	0.981284
202       	815.6   	16.6    	46    	5.5     	256   	5.3       	1.3       	2152   	2151      	-113.981840  	46.860281    	4.8     	17.8      	220.46   	558.25   	5.6     	73.9         	075        	905      	0.980801
203       	815.1   	16.5    	46    	5.5     	256   	5.3       	1.3       	2157   	2157      	-113.981753  	46.860294    	4.8     	17.7      	220.35   	559.02   	5.6     	73.5         	075        	912      	0.980319
204       	814.5   	16.5    	45    	5.6     	256   	5.4       	1.4       	2163   	2162      	-113.981665  	46.860307    	4.7     	17.7      	220.24   	559.79   	5.6     	73.2         	075        	919      	0.979836
205       	814.0   	16.5    	45    	5.6     	256   	5.4       	1.4       	2168   	2168      	-113.981577  	46.860320    	4.6     	17.6      	220.13   	560.56   	5.6     	72.9         	075        	927      	0.979353
206       	813.5   	16.4    	45    	5.7     	256   	5.5       	1.4       	2174   	2173      	-113.981489  	46.860333    	4.6     	17.5      	220.02   	561.31   	5.6     	72.6         	075        	934      	0.978870
207       	812.9   	16.4    	999999	5.7     	256   	5.5       	1.4       	2179   	2179      	-113.981401  	46.860346    	999999.0	999999.0  	999999.00	999999.00	5.6     	72.3         	075        	941      	0.978388
208       	812.4   	16.3    	999999	5.8     	256   	5.6       	1.4       	2185   	2185      	-113.981313  	46.860360    	999999.0	999999.0  	999999.00	999999.00	5.6     	72.0         	075        	949      	0.977905
