Time [sec]	P [hPa] 	T [°C]  	Hu [%]	Ws [m/s]	Wd [°]	Ws U [m/s]	Ws V [m/s]	Alt [m]	Geopot [m]	Lon [°]      	Lat [°]      	Dew [°C]	Vi Te [°C]	RI       	MRI      	Rs [m/s]	Elevation [°]	Azimuth [°]	Range [m]	D [kg/m3]
1425      	359.8   	-32.0   	13    	14.1    	311   	10.7      	-9.2      	8164   	8154      	-113.844993  	46.808270    	-49.5   	-32.0     	116.64   	1398.32  	4.8     	30.6         	118        	14092    	0.519837
1426      	359.6   	-32.0   	13    	14.2    	311   	10.7      	-9.3      	8168   	8159      	-113.844853  	46.808187    	-49.6   	-32.0     	116.57   	1399.01  	4.8     	30.6         	118        	14106    	0.519564
1427      	359.3   	-32.0   	13    	14.2    	311   	10.7      	-9.3      	8173   	8164      	-113.844713  	46.808104    	-49.7   	-32.0     	116.51   	1399.70  	4.8     	30.6         	118        	14120    	0.519292
1428      	359.1   	-32.1   	13    	14.2    	311   	10.7      	-9.4      	8178   	8168      	-113.844573  	46.808021    	-49.8   	-32.1     	116.44   	1400.37  	4.8     	30.6         	118        	14135    	0.519019
1429      	358.9   	-32.1   	13    	14.3    	311   	10.7      	-9.5      	8183   	8173      	-113.844433  	46.807938    	-49.8   	-32.1     	116.38   	1401.06  	4.8     	30.6         	118        	14149    	0.518758
1430      	358.6   	-32.1   	13    	14.3    	311   	10.7      	-9.5      	8188   	8178      	-113.844284  	46.807833    	-49.9   	-32.1     	116.32   	1401.76  	4.8     	30.5         	118        	14165    	0.518497
1431      	358.4   	-32.2   	13    	14.4    	312   	10.8      	-9.6      	8192   	8183      	-113.844135  	46.807727    	-50.0   	-32.2     	116.26   	1402.42  	4.7     	30.5         	118        	14181    	0.518236
1432      	358.2   	-32.2   	13    	14.5    	312   	10.8      	-9.7      	8197   	8187      	-113.843985  	46.807621    	-50.1   	-32.2     	116.19   	1403.06  	4.5     	30.5         	118        	14196    	0.517976
1433      	357.9   	-32.3   	13    	14.6    	312   	10.8      	-9.8      	8201   	8192      	-113.843836  	46.807514    	-50.1   	-32.2     	116.13   	1403.70  	4.5     	30.5         	118        	14212    	0.517715
1434      	357.7   	-32.3   	13    	14.7    	312   	10.9      	-9.9      	8206   	8196      	-113.843687  	46.807408    	-50.2   	-32.3     	116.07   	1404.35  	4.5     	30.5         	118        	14228    	0.517455
1435      	357.5   	-32.3   	13    	14.8    	313   	10.9      	-10.0     	8210   	8201      	-113.843537  	46.807302    	-50.3   	-32.3     	116.01   	1404.99  	4.5     	30.5         	118        	14244    	0.517203
1436      	357.2   	-32.4   	13    	14.9    	313   	10.9      	-10.1     	8215   	8205      	-113.843388  	46.807195    	-50.4   	-32.4     	115.94   	1405.64  	4.5     	30.4         	118        	14260    	0.516951
1437      	357.0   	-32.4   	13    	15.0    	313   	11.0      	-10.2     	8219   	8210      	-113.843238  	46.807089    	-50.5   	-32.4     	115.88   	1406.28  	4.5     	30.4         	118        	14275    	0.516699
1438      	356.8   	-32.4   	12    	15.1    	313   	11.0      	-10.3     	8224   	8214      	-113.843089  	46.806983    	-50.6   	-32.4     	115.81   	1406.92  	4.5     	30.4         	118        	14291    	0.516413
1439      	356.6   	-32.4   	12    	15.2    	313   	11.0      	-10.4     	8228   	8218      	-113.842940  	46.806876    	-50.6   	-32.4     	115.74   	1407.54  	4.5     	30.4         	118        	14307    	0.516128
1440      	356.3   	-32.5   	12    	15.3    	314   	11.1      	-10.5     	8233   	8223      	-113.842790  	46.806770    	-50.7   	-32.4     	115.67   	1408.18  	4.5     	30.4         	118        	14323    	0.515843
1441      	356.1   	-32.5   	12    	15.4    	314   	11.1      	-10.7     	8237   	8227      	-113.842641  	46.806664    	-50.8   	-32.5     	115.61   	1408.81  	4.5     	30.4         	118        	14339    	0.515557
1442      	355.9   	-32.5   	12    	15.5    	314   	11.2      	-10.8     	8242   	8232      	-113.842491  	46.806557    	-50.9   	-32.5     	115.54   	1409.45  	4.5     	30.3         	118        	14354    	0.515272
1443      	355.7   	-32.5   	12    	15.6    	314   	11.2      	-10.9     	8246   	8236      	-113.842342  	46.806451    	-50.9   	-32.5     	115.47   	1410.09  	4.5     	30.3         	119        	14370    	0.514987
1444      	355.4   	-32.5   	12    	15.7    	314   	11.2      	-11.0     	8251   	8241      	-113.842193  	46.806345    	-51.0   	-32.5     	115.40   	1410.73  	4.5     	30.3         	119        	14386    	0.514703
1445      	355.2   	-32.6   	12    	15.8    	315   	11.3      	-11.1     	8255   	8245      	-113.842043  	46.806238    	-51.1   	-32.5     	115.33   	1411.36  	4.5     	30.3         	119        	14402    	0.514418
1446      	355.0   	-32.6   	12    	15.9    	315   	11.3      	-11.2     	8260   	8250      	-113.841894  	46.806132    	-51.2   	-32.6     	115.26   	1412.00  	4.5     	30.3         	119        	14418    	0.514134
1447      	354.8   	-32.6   	999999	16.0    	315   	11.3      	-11.3     	8264   	8254      	-113.841744  	46.806026    	999999.0	999999.0  	999999.00	999999.00	4.5     	30.3         	119        	14433    	0.513849
1448      	354.5   	-32.6   	12    	16.1    	315   	11.4      	-11.4     	8269   	8259      	-113.841595  	46.805919    	-51.3   	-32.6     	115.13   	1413.28  	4.5     	30.2         	119        	14449    	0.513565
1449      	354.3   	-32.6   	12    	16.2    	315   	11.4      	-11.5     	8273   	8263      	-113.841446  	46.805813    	-51.3   	-32.6     	115.06   	1413.92  	4.5     	30.2         	119        	14465    	0.513281
1450      	354.1   	-32.7   	12    	16.3    	315   	11.4      	-11.6     	8277   	8268      	-113.841296  	46.805707    	-51.4   	-32.7     	114.99   	1414.55  	4.5     	30.2         	119        	14481    	0.512997
1451      	353.9   	-32.7   	11    	16.4    	316   	11.5      	-11.7     	8282   	8272      	-113.841147  	46.805600    	-51.4   	-32.7     	114.93   	1415.19  	4.5     	30.2         	119        	14497    	0.512715
1452      	353.6   	-32.7   	11    	16.4    	316   	11.5      	-11.7     	8286   	8277      	-113.840997  	46.805494    	-51.5   	-32.7     	114.86   	1415.83  	4.5     	30.2         	119        	14512    	0.512433
1453      	353.4   	-32.7   	11    	16.5    	316   	11.5      	-11.8     	8291   	8281      	-113.840848  	46.805388    	-51.5   	-32.7     	114.80   	1416.47  	4.5     	30.2         	119        	14528    	0.512150
1454      	353.2   	-32.7   	11    	16.5    	316   	11.5      	-11.8     	8295   	8286      	-113.840699  	46.805281    	-51.6   	-32.7     	114.73   	1417.11  	4.5     	30.2         	119        	14544    	0.511868
1455      	353.0   	-32.8   	11    	16.5    	316   	11.5      	-11.9     	8300   	8290      	-113.840549  	46.805175    	-51.6   	-32.8     	114.67   	1417.75  	4.5     	30.1         	119        	14560    	0.511586
1456      	352.7   	-32.8   	11    	16.6    	316   	11.5      	-11.9     	8304   	8295      	-113.840400  	46.805069    	-51.7   	-32.8     	114.60   	1418.39  	4.5     	30.1         	119        	14576    	0.511304
1457      	352.5   	-32.8   	11    	16.6    	316   	11.5      	-12.0     	8309   	8299      	-113.840250  	46.804962    	-51.7   	-32.8     	114.54   	1419.03  	4.5     	30.1         	119        	14592    	0.511022
1458      	352.3   	-32.8   	11    	16.6    	316   	11.5      	-12.0     	8313   	8304      	-113.840101  	46.804856    	-51.8   	-32.8     	114.47   	1419.67  	4.5     	30.1         	119        	14608    	0.510741
1459      	352.1   	-32.8   	11    	16.7    	316   	11.5      	-12.1     	8318   	8308      	-113.839951  	46.804749    	-51.8   	-32.8     	114.40   	1420.31  	4.5     	30.1         	119        	14623    	0.510455
1460      	351.8   	-32.9   	11    	16.7    	316   	11.5      	-12.1     	8322   	8313      	-113.839794  	46.804635    	-51.9   	-32.9     	114.34   	1420.96  	4.5     	30.1         	119        	14640    	0.510170
1461      	351.6   	-32.9   	11    	16.8    	317   	11.6      	-12.2     	8327   	8317      	-113.839636  	46.804521    	-51.9   	-32.9     	114.28   	1421.60  	4.5     	30.0         	119        	14657    	0.509884
1462      	351.4   	-32.9   	11    	16.8    	317   	11.5      	-12.2     	8332   	8322      	-113.839479  	46.804407    	-51.8   	-32.9     	114.22   	1422.26  	4.6     	30.0         	119        	14674    	0.509599
