Time [sec]	P [hPa]	T [°C]	Hu [%]	Ws [m/s]	Wd [°]	Ws U [m/s]	Ws V [m/s]	Alt [m]	Geopot [m]	Lon [°]    	Lat [°]  	Dew [°C]	Vi Te [°C]	RI    	MRI    	Rs [m/s]	Elevation [°]	Azimuth [°]	Range [m]	D [kg/m3]
5175      	18.4   	-45.0 	2     	13.1    	106   	-12.6     	3.5       	27470  	27355     	-113.717587	46.797040	-72.9   	-45.0     	6.42  	4319.24	-28.1   	50.7         	109        	34186    	0.028079
5176      	18.5   	-45.1 	2     	13.2    	106   	-12.7     	3.6       	27442  	27328     	-113.717768	46.797075	-72.9   	-45.0     	6.45  	4314.86	-28.1   	50.7         	109        	34155    	0.028207
5177      	18.5   	-45.1 	2     	13.3    	106   	-12.8     	3.6       	27414  	27300     	-113.717949	46.797110	-73.0   	-45.1     	6.48  	4310.49	-28.1   	50.7         	109        	34124    	0.028336
5178      	18.6   	-45.2 	2     	13.4    	106   	-12.9     	3.7       	27386  	27272     	-113.718130	46.797145	-73.1   	-45.2     	6.51  	4306.11	-28.1   	50.7         	109        	34093    	0.028466
5179      	18.7   	-45.3 	2     	13.5    	106   	-13.0     	3.7       	27358  	27244     	-113.718311	46.797180	-73.2   	-45.3     	6.53  	4301.74	-28.1   	50.7         	109        	34062    	0.028596
5180      	18.8   	-45.4 	2     	13.5    	106   	-13.0     	3.7       	27330  	27216     	-113.718492	46.797215	-73.3   	-45.4     	6.56  	4297.36	-28.1   	50.6         	109        	34032    	0.028727
5181      	18.9   	-45.5 	2     	13.6    	106   	-13.1     	3.8       	27302  	27189     	-113.718673	46.797250	-73.3   	-45.5     	6.59  	4292.98	-28.1   	50.6         	109        	34001    	0.028858
5182      	18.9   	-45.6 	2     	13.7    	106   	-13.2     	3.8       	27274  	27161     	-113.718854	46.797285	-73.4   	-45.6     	6.62  	4288.61	-28.1   	50.6         	109        	33970    	0.028991
5183      	19.0   	-45.6 	2     	13.8    	106   	-13.2     	3.9       	27246  	27133     	-113.719035	46.797320	-73.5   	-45.6     	6.65  	4284.23	-28.1   	50.6         	109        	33939    	0.029119
5184      	19.1   	-45.7 	2     	13.9    	106   	-13.3     	3.9       	27218  	27105     	-113.719216	46.797355	-73.5   	-45.7     	6.68  	4279.86	-28.1   	50.6         	109        	33908    	0.029245
5185      	19.2   	-45.7 	2     	14.0    	106   	-13.4     	4.0       	27190  	27077     	-113.719397	46.797390	-73.5   	-45.7     	6.71  	4275.47	-28.1   	50.6         	109        	33877    	0.029371
5186      	19.3   	-45.7 	2     	14.1    	106   	-13.5     	4.0       	27162  	27049     	-113.719578	46.797425	-73.6   	-45.7     	6.73  	4271.11	-28.1   	50.6         	109        	33846    	0.029497
5187      	19.3   	-45.8 	2     	14.2    	107   	-13.6     	4.0       	27134  	27022     	-113.719759	46.797460	-73.6   	-45.8     	6.76  	4266.72	-28.1   	50.6         	109        	33816    	0.029624
5188      	19.4   	-45.8 	2     	14.3    	107   	-13.7     	4.1       	27106  	26994     	-113.719940	46.797495	-73.6   	-45.8     	6.79  	4262.35	-28.1   	50.6         	109        	33785    	0.029752
5189      	19.5   	-45.8 	2     	14.4    	107   	-13.8     	4.1       	27077  	26966     	-113.720121	46.797530	-73.6   	-45.8     	6.82  	4257.97	-28.1   	50.5         	109        	33754    	0.029880
5190      	19.6   	-45.8 	2     	14.5    	107   	-13.9     	4.2       	27049  	26938     	-113.720302	46.797565	-73.7   	-45.8     	6.85  	4253.59	-28.1   	50.5         	109        	33723    	0.030009
5191      	19.7   	-45.9 	2     	14.5    	107   	-13.9     	4.2       	27021  	26910     	-113.720483	46.797600	-73.7   	-45.9     	6.88  	4249.22	-28.1   	50.5         	109        	33692    	0.030139
5192      	19.7   	-45.9 	2     	14.5    	107   	-13.9     	4.2       	26993  	26883     	-113.720664	46.797635	-73.7   	-45.9     	6.91  	4244.84	-28.1   	50.5         	109        	33661    	0.030269
5193      	19.8   	-45.9 	2     	14.5    	107   	-13.9     	4.1       	26965  	26855     	-113.720845	46.797670	-73.8   	-45.9     	6.93  	4240.47	-28.1   	50.5         	109        	33631    	0.030399
5194      	19.9   	-46.0 	2     	14.6    	107   	-14.0     	4.2       	26937  	26827     	-113.721026	46.797705	-73.8   	-45.9     	6.96  	4236.09	-28.1   	50.5         	109        	33600    	0.030530
5195      	20.0   	-46.0 	2     	14.6    	106   	-14.0     	4.1       	26909  	26799     	-113.721207	46.797740	-73.8   	-46.0     	6.99  	4231.72	-28.1   	50.5         	109        	33569    	0.030662
5196      	20.1   	-46.0 	2     	14.6    	106   	-14.0     	4.1       	26881  	26771     	-113.721388	46.797775	-73.9   	-46.0     	7.02  	4227.34	-28.1   	50.5         	109        	33538    	0.030800
5197      	20.2   	-46.1 	2     	14.7    	106   	-14.1     	4.1       	26853  	26743     	-113.721569	46.797810	-74.0   	-46.1     	7.05  	4222.97	-28.1   	50.5         	109        	33507    	0.030938
5198      	20.2   	-46.2 	2     	14.7    	106   	-14.1     	4.1       	26825  	26716     	-113.721750	46.797845	-74.1   	-46.2     	7.08  	4218.59	-28.1   	50.4         	109        	33477    	0.031077
5199      	20.3   	-46.2 	2     	14.7    	106   	-14.1     	4.1       	26797  	26688     	-113.721931	46.797880	-74.1   	-46.2     	7.11  	4214.23	-28.1   	50.4         	109        	33446    	0.031217
5200      	20.4   	-46.3 	2     	14.7    	106   	-14.1     	4.1       	26769  	26660     	-113.722112	46.797915	-74.2   	-46.3     	7.15  	4209.85	-28.1   	50.4         	109        	33415    	0.031357
5201      	20.5   	-46.4 	2     	14.8    	106   	-14.2     	4.1       	26741  	26632     	-113.722293	46.797950	-74.3   	-46.4     	7.18  	4205.47	-28.1   	50.4         	109        	33384    	0.031498
5202      	20.6   	-46.4 	2     	14.8    	106   	-14.2     	4.1       	26713  	26604     	-113.722489	46.797990	-74.3   	-46.4     	7.21  	4201.10	-28.1   	50.4         	109        	33352    	0.031639
5203      	20.7   	-46.5 	2     	14.8    	106   	-14.2     	4.1       	26684  	26576     	-113.722692	46.798032	-74.4   	-46.5     	7.24  	4196.66	-28.5   	50.4         	109        	33320    	0.031784
5204      	20.8   	-46.6 	2     	14.9    	106   	-14.3     	4.1       	26656  	26548     	-113.722896	46.798075	-74.5   	-46.6     	7.27  	4192.22	-28.5   	50.4         	109        	33288    	0.031929
5205      	20.9   	-46.6 	2     	14.9    	106   	-14.3     	4.1       	26627  	26519     	-113.723099	46.798117	-74.5   	-46.6     	7.30  	4187.76	-28.5   	50.4         	109        	33255    	0.032075
5206      	20.9   	-46.7 	2     	14.9    	106   	-14.3     	4.1       	26599  	26491     	-113.723302	46.798159	-74.6   	-46.7     	7.34  	4183.32	-28.5   	50.4         	109        	33223    	0.032222
5207      	21.0   	-46.8 	2     	15.0    	106   	-14.4     	4.1       	26570  	26463     	-113.723505	46.798201	-74.7   	-46.8     	7.37  	4178.87	-28.5   	50.4         	109        	33191    	0.032369
5208      	21.1   	-46.9 	2     	15.0    	106   	-14.4     	4.1       	26542  	26435     	-113.723708	46.798243	-74.8   	-46.9     	7.40  	4174.43	-28.5   	50.3         	109        	33158    	0.032519
5209      	21.2   	-46.9 	2     	15.0    	106   	-14.4     	4.0       	26513  	26406     	-113.723912	46.798286	-74.8   	-46.9     	7.43  	4169.98	-28.5   	50.3         	109        	33126    	0.032671
5210      	21.3   	-47.0 	2     	15.0    	106   	-14.4     	4.0       	26485  	26378     	-113.724115	46.798328	-74.9   	-47.0     	7.47  	4165.54	-28.5   	50.3         	109        	33094    	0.032824
5211      	21.4   	-47.1 	2     	15.1    	106   	-14.5     	4.1       	26456  	26350     	-113.724318	46.798370	-75.0   	-47.1     	7.50  	4161.09	-28.5   	50.3         	109        	33061    	0.032978
5212      	21.5   	-47.2 	2     	15.2    	106   	-14.6     	4.2       	26428  	26321     	-113.724521	46.798412	-75.1   	-47.2     	7.54  	4156.65	-28.5   	50.3         	109        	33029    	0.033133
5213      	21.6   	-47.3 	2     	15.4    	106   	-14.8     	4.3       	26399  	26293     	-113.724724	46.798455	-75.2   	-47.3     	7.57  	4152.20	-28.5   	50.3         	109        	32996    	0.033289
5214      	21.7   	-47.4 	2     	15.5    	106   	-14.9     	4.3       	26370  	26265     	-113.724927	46.798497	-75.3   	-47.4     	7.61  	4147.76	-28.5   	50.3         	109        	32964    	0.033445
5215      	21.8   	-47.5 	2     	15.6    	106   	-15.0     	4.4       	26342  	26237     	-113.725131	46.798539	-75.4   	-47.5     	7.64  	4143.32	-28.5   	50.3         	109        	32932    	0.033602
5216      	21.9   	-47.6 	2     	15.7    	107   	-15.1     	4.5       	26313  	26208     	-113.725334	46.798581	-75.4   	-47.6     	7.68  	4138.88	-28.5   	50.3         	109        	32899    	0.033760
5217      	21.9   	-47.7 	2     	15.8    	107   	-15.1     	4.5       	26285  	26180     	-113.725537	46.798624	-75.5   	-47.7     	7.71  	4134.42	-28.5   	50.3         	109        	32867    	0.033919
5218      	22.0   	-47.8 	2     	15.9    	107   	-15.2     	4.6       	26256  	26152     	-113.725740	46.798666	-75.6   	-47.8     	7.75  	4129.99	-28.5   	50.2         	109        	32835    	0.034078
5219      	22.1   	-47.9 	2     	16.0    	107   	-15.3     	4.7       	26228  	26123     	-113.725943	46.798708	-75.7   	-47.9     	7.78  	4125.55	-28.5   	50.2         	109        	32802    	0.034239
5220      	22.2   	-48.0 	2     	16.1    	107   	-15.4     	4.7       	26199  	26095     	-113.726146	46.798750	-75.8   	-47.9     	7.82  	4121.11	-28.5   	50.2         	109        	32770    	0.034400
5221      	22.3   	-48.0 	2     	16.2    	107   	-15.5     	4.8       	26171  	26067     	-113.726350	46.798792	-75.9   	-48.0     	7.85  	4116.65	-28.5   	50.2         	109        	32738    	0.034562
5222      	22.4   	-48.1 	2     	16.3    	107   	-15.6     	4.9       	26142  	26038     	-113.726553	46.798835	-75.9   	-48.1     	7.89  	4112.21	-28.5   	50.2         	109        	32705    	0.034725
5223      	22.5   	-48.2 	2     	16.4    	107   	-15.6     	4.9       	26114  	26010     	-113.726756	46.798877	-76.0   	-48.2     	7.93  	4107.78	-28.5   	50.2         	109        	32673    	0.034889
5224      	22.6   	-48.3 	2     	16.5    	108   	-15.7     	5.0       	26085  	25982     	-113.726959	46.798919	-76.1   	-48.3     	7.96  	4103.34	-28.5   	50.2         	109        	32641    	0.035053
5225      	22.7   	-48.4 	2     	16.6    	108   	-15.8     	5.1       	26057  	25954     	-113.727162	46.798961	-76.2   	-48.4     	8.00  	4098.89	-28.5   	50.2         	109        	32608    	0.035218
5226      	22.8   	-48.5 	2     	16.7    	108   	-15.9     	5.1       	26028  	25925     	-113.727366	46.799004	-76.3   	-48.5     	8.04  	4094.45	-28.5   	50.2         	109        	32576    	0.035384
5227      	22.9   	-48.6 	2     	16.8    	108   	-16.0     	5.2       	26000  	25897     	-113.727569	46.799046	-76.3   	-48.6     	8.07  	4090.01	-28.5   	50.2         	109        	32544    	0.035552
5228      	23.0   	-48.7 	2     	16.9    	108   	-16.1     	5.3       	25971  	25869     	-113.727772	46.799088	-76.4   	-48.7     	8.11  	4085.57	-28.5   	50.1         	109        	32511    	0.035720
5229      	23.1   	-48.8 	2     	17.0    	108   	-16.1     	5.3       	25943  	25840     	-113.727975	46.799130	-76.5   	-48.8     	8.15  	4081.12	-28.5   	50.1         	109        	32479    	0.035889
5230      	23.2   	-48.9 	2     	17.2    	108   	-16.3     	5.4       	25914  	25812     	-113.728178	46.799173	-76.6   	-48.9     	8.19  	4076.68	-28.5   	50.1         	109        	32447    	0.036058
5231      	23.3   	-49.0 	2     	17.1    	108   	-16.2     	5.3       	25886  	25784     	-113.728381	46.799215	-76.7   	-49.0     	8.22  	4072.25	-28.5   	50.1         	109        	32414    	0.036229
5232      	23.4   	-49.0 	2     	17.1    	108   	-16.3     	5.3       	25857  	25755     	-113.728585	46.799252	-76.7   	-49.0     	8.26  	4067.79	-28.6   	50.1         	109        	32382    	0.036400
5233      	23.5   	-49.1 	2     	17.1    	108   	-16.3     	5.2       	25828  	25727     	-113.728788	46.799289	-76.8   	-49.1     	8.30  	4063.34	-28.6   	50.1         	109        	32350    	0.036573
5234      	23.6   	-49.2 	2     	17.0    	108   	-16.2     	5.2       	25800  	25699     	-113.728992	46.799326	-76.9   	-49.2     	8.34  	4058.88	-28.6   	50.1         	109        	32317    	0.036747
5235      	23.7   	-49.3 	2     	17.0    	108   	-16.2     	5.1       	25771  	25670     	-113.729195	46.799363	-77.0   	-49.3     	8.38  	4054.42	-28.6   	50.1         	109        	32285    	0.036922
5236      	23.8   	-49.4 	2     	17.0    	107   	-16.2     	5.1       	25742  	25642     	-113.729399	46.799400	-77.0   	-49.4     	8.42  	4049.96	-28.6   	50.1         	109        	32253    	0.037097
5237      	23.9   	-49.5 	2     	17.0    	107   	-16.2     	5.0       	25714  	25613     	-113.729602	46.799436	-77.1   	-49.5     	8.46  	4045.51	-28.6   	50.1         	109        	32221    	0.037273
5238      	24.0   	-49.6 	2     	16.9    	107   	-16.2     	5.0       	25685  	25585     	-113.729806	46.799473	-77.2   	-49.6     	8.50  	4041.04	-28.6   	50.0         	109        	32188    	0.037451
5239      	24.1   	-49.7 	2     	16.9    	107   	-16.2     	4.9       	25656  	25557     	-113.730009	46.799510	-77.3   	-49.7     	8.53  	4036.59	-28.6   	50.0         	109        	32156    	0.037629
5240      	24.2   	-49.8 	2     	16.9    	107   	-16.2     	4.9       	25628  	25528     	-113.730213	46.799547	-77.3   	-49.8     	8.57  	4032.12	-28.6   	50.0         	109        	32124    	0.037808
